transaction_id,source_row_index,location_id,sector_score,para_a_discrepancy_cr,para_b_discrepancy_cr,total_discrepancy_cr,discrepancy_count,money_value_cr,district_loss_score,history_score,prior_screen_flag,prior_screen_score,risk_label,label_source,risk_category,difficulty,evidence_ids,split,dataset_version,generator_version
UCIA-0076,76,38,3.89,0.0,63.13,63.13,5,14.6,2,1,1,3.8,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0076:discrepancy-count;UCIA-0076:history;UCIA-0076:money-value;UCIA-0076:para-a;UCIA-0076:para-b;UCIA-0076:prior-screen;UCIA-0076:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0077,77,31,3.89,1.99,10.24,12.23,5,20.78,2,0,1,3.8,1,uci_audit_office_post_audit_finding,misstatement_value,borderline,UCIA-0077:discrepancy-count;UCIA-0077:history;UCIA-0077:money-value;UCIA-0077:para-a;UCIA-0077:para-b;UCIA-0077:prior-screen;UCIA-0077:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0078,78,2,3.89,0.05,0.21,0.26,5,102.22,2,0,1,2.8,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0078:discrepancy-count;UCIA-0078:history;UCIA-0078:money-value;UCIA-0078:para-a;UCIA-0078:para-b;UCIA-0078:prior-screen;UCIA-0078:sector,development,uci-audit-v1,1.0.0
UCIA-0079,79,2,3.89,0.0,7.37,7.37,5,0.74,2,0,1,2.6,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0079:discrepancy-count;UCIA-0079:history;UCIA-0079:money-value;UCIA-0079:para-a;UCIA-0079:para-b;UCIA-0079:prior-screen;UCIA-0079:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0080,80,2,3.89,0.0,3.72,3.72,5,0.0,2,9,1,2.4,1,uci_audit_office_post_audit_finding,historical_record,standard,UCIA-0080:discrepancy-count;UCIA-0080:history;UCIA-0080:money-value;UCIA-0080:para-a;UCIA-0080:para-b;UCIA-0080:prior-screen;UCIA-0080:sector,development,uci-audit-v1,1.0.0
UCIA-0081,81,2,3.89,71.48,25.63,97.11,5,873.37,2,0,1,4.0,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0081:discrepancy-count;UCIA-0081:history;UCIA-0081:money-value;UCIA-0081:para-a;UCIA-0081:para-b;UCIA-0081:prior-screen;UCIA-0081:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0082,82,2,3.89,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0082:discrepancy-count;UCIA-0082:history;UCIA-0082:money-value;UCIA-0082:para-a;UCIA-0082:para-b;UCIA-0082:prior-screen;UCIA-0082:sector,development,uci-audit-v1,1.0.0
UCIA-0083,83,2,3.89,0.74,1.0,1.74,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,borderline,UCIA-0083:discrepancy-count;UCIA-0083:history;UCIA-0083:money-value;UCIA-0083:para-a;UCIA-0083:para-b;UCIA-0083:prior-screen;UCIA-0083:sector,development,uci-audit-v1,1.0.0
UCIA-0084,84,2,3.89,0.0,0.58,0.58,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0084:discrepancy-count;UCIA-0084:history;UCIA-0084:money-value;UCIA-0084:para-a;UCIA-0084:para-b;UCIA-0084:prior-screen;UCIA-0084:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0085,85,9,3.89,8.46,72.76,81.22,5,1.4,2,2,1,4.2,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0085:discrepancy-count;UCIA-0085:history;UCIA-0085:money-value;UCIA-0085:para-a;UCIA-0085:para-b;UCIA-0085:prior-screen;UCIA-0085:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0086,86,9,3.89,0.42,0.07,0.49,5,0.42,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0086:discrepancy-count;UCIA-0086:history;UCIA-0086:money-value;UCIA-0086:para-a;UCIA-0086:para-b;UCIA-0086:prior-screen;UCIA-0086:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0087,87,32,3.89,0.01,1.29,1.3,5,36.52,4,0,1,3.0,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0087:discrepancy-count;UCIA-0087:history;UCIA-0087:money-value;UCIA-0087:para-a;UCIA-0087:para-b;UCIA-0087:prior-screen;UCIA-0087:sector,development,uci-audit-v1,1.0.0
UCIA-0088,88,32,3.89,6.85,65.93,72.78,5,6.02,4,0,1,4.4,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0088:discrepancy-count;UCIA-0088:history;UCIA-0088:money-value;UCIA-0088:para-a;UCIA-0088:para-b;UCIA-0088:prior-screen;UCIA-0088:sector,development,uci-audit-v1,1.0.0
UCIA-0089,89,32,3.89,5.37,8.62,13.99,5,17.16,4,0,1,3.6,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0089:discrepancy-count;UCIA-0089:history;UCIA-0089:money-value;UCIA-0089:para-a;UCIA-0089:para-b;UCIA-0089:prior-screen;UCIA-0089:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0090,90,32,3.89,4.93,6.54,11.47,5,12.91,4,0,1,4.0,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0090:discrepancy-count;UCIA-0090:history;UCIA-0090:money-value;UCIA-0090:para-a;UCIA-0090:para-b;UCIA-0090:prior-screen;UCIA-0090:sector,development,uci-audit-v1,1.0.0
UCIA-0091,91,32,3.89,1.22,0.06,1.28,5,0.0,4,0,1,2.4,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0091:discrepancy-count;UCIA-0091:history;UCIA-0091:money-value;UCIA-0091:para-a;UCIA-0091:para-b;UCIA-0091:prior-screen;UCIA-0091:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0092,92,32,3.89,0.0,0.85,0.85,5,0.0,4,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0092:discrepancy-count;UCIA-0092:history;UCIA-0092:money-value;UCIA-0092:para-a;UCIA-0092:para-b;UCIA-0092:prior-screen;UCIA-0092:sector,development,uci-audit-v1,1.0.0
UCIA-0093,93,16,3.89,15.72,57.94,73.66,6,10.79,6,0,1,5.2,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0093:discrepancy-count;UCIA-0093:history;UCIA-0093:money-value;UCIA-0093:para-a;UCIA-0093:para-b;UCIA-0093:prior-screen;UCIA-0093:sector,development,uci-audit-v1,1.0.0
UCIA-0094,94,16,3.89,4.95,42.61,47.56,5,3.46,6,1,1,4.2,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0094:discrepancy-count;UCIA-0094:history;UCIA-0094:money-value;UCIA-0094:para-a;UCIA-0094:para-b;UCIA-0094:prior-screen;UCIA-0094:sector,development,uci-audit-v1,1.0.0
UCIA-0095,95,16,3.89,0.0,0.08,0.08,5,0.06,6,0,1,2.4,1,uci_audit_office_post_audit_finding,historical_record,standard,UCIA-0095:discrepancy-count;UCIA-0095:history;UCIA-0095:money-value;UCIA-0095:para-a;UCIA-0095:para-b;UCIA-0095:prior-screen;UCIA-0095:sector,development,uci-audit-v1,1.0.0
UCIA-0096,96,16,3.89,1.19,12.88,14.07,5,2.33,6,0,1,3.8,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,borderline,UCIA-0096:discrepancy-count;UCIA-0096:history;UCIA-0096:money-value;UCIA-0096:para-a;UCIA-0096:para-b;UCIA-0096:prior-screen;UCIA-0096:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0097,97,16,3.89,0.0,2.72,2.72,5,5.58,6,0,1,2.6,1,uci_audit_office_post_audit_finding,historical_record,standard,UCIA-0097:discrepancy-count;UCIA-0097:history;UCIA-0097:money-value;UCIA-0097:para-a;UCIA-0097:para-b;UCIA-0097:prior-screen;UCIA-0097:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0098,98,16,3.89,0.0,1.66,1.66,5,0.76,6,0,1,2.4,1,uci_audit_office_post_audit_finding,historical_record,standard,UCIA-0098:discrepancy-count;UCIA-0098:history;UCIA-0098:money-value;UCIA-0098:para-a;UCIA-0098:para-b;UCIA-0098:prior-screen;UCIA-0098:sector,development,uci-audit-v1,1.0.0
UCIA-0099,99,16,3.89,6.47,12.18,18.65,5,25.27,6,0,1,4.4,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0099:discrepancy-count;UCIA-0099:history;UCIA-0099:money-value;UCIA-0099:para-a;UCIA-0099:para-b;UCIA-0099:prior-screen;UCIA-0099:sector,development,uci-audit-v1,1.0.0
UCIA-0100,100,16,3.89,1.33,0.0,1.33,5,0.2,6,0,1,2.6,1,uci_audit_office_post_audit_finding,historical_record,borderline,UCIA-0100:discrepancy-count;UCIA-0100:history;UCIA-0100:money-value;UCIA-0100:para-a;UCIA-0100:para-b;UCIA-0100:prior-screen;UCIA-0100:sector,development,uci-audit-v1,1.0.0
UCIA-0101,101,16,3.89,0.0,1.1,1.1,5,0.0,6,0,1,2.4,1,uci_audit_office_post_audit_finding,historical_record,standard,UCIA-0101:discrepancy-count;UCIA-0101:history;UCIA-0101:money-value;UCIA-0101:para-a;UCIA-0101:para-b;UCIA-0101:prior-screen;UCIA-0101:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0102,102,33,3.89,2.57,4.49,7.06,5,7.56,2,1,1,2.8,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0102:discrepancy-count;UCIA-0102:history;UCIA-0102:money-value;UCIA-0102:para-a;UCIA-0102:para-b;UCIA-0102:prior-screen;UCIA-0102:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0103,103,15,3.89,0.0,1.88,1.88,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0103:discrepancy-count;UCIA-0103:history;UCIA-0103:money-value;UCIA-0103:para-a;UCIA-0103:para-b;UCIA-0103:prior-screen;UCIA-0103:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0104,104,15,3.89,0.77,18.31,19.08,5,67.03,2,0,1,3.6,1,uci_audit_office_post_audit_finding,misstatement_value,borderline,UCIA-0104:discrepancy-count;UCIA-0104:history;UCIA-0104:money-value;UCIA-0104:para-a;UCIA-0104:para-b;UCIA-0104:prior-screen;UCIA-0104:sector,development,uci-audit-v1,1.0.0
UCIA-0105,105,15,3.89,5.23,5.89,11.12,5,19.4,2,0,1,3.4,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0105:discrepancy-count;UCIA-0105:history;UCIA-0105:money-value;UCIA-0105:para-a;UCIA-0105:para-b;UCIA-0105:prior-screen;UCIA-0105:sector,development,uci-audit-v1,1.0.0
UCIA-0106,106,15,3.89,6.59,23.66,30.25,5,34.83,2,1,1,4.2,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0106:discrepancy-count;UCIA-0106:history;UCIA-0106:money-value;UCIA-0106:para-a;UCIA-0106:para-b;UCIA-0106:prior-screen;UCIA-0106:sector,development,uci-audit-v1,1.0.0
UCIA-0107,107,15,3.89,7.18,14.63,21.81,5,98.75,2,0,1,4.0,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0107:discrepancy-count;UCIA-0107:history;UCIA-0107:money-value;UCIA-0107:para-a;UCIA-0107:para-b;UCIA-0107:prior-screen;UCIA-0107:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0108,108,15,3.89,1.0,0.0,1.0,5,0.36,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0108:discrepancy-count;UCIA-0108:history;UCIA-0108:money-value;UCIA-0108:para-a;UCIA-0108:para-b;UCIA-0108:prior-screen;UCIA-0108:sector,development,uci-audit-v1,1.0.0
UCIA-0109,109,13,3.89,0.0,0.06,0.06,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0109:discrepancy-count;UCIA-0109:history;UCIA-0109:money-value;UCIA-0109:para-a;UCIA-0109:para-b;UCIA-0109:prior-screen;UCIA-0109:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0110,110,13,3.89,2.63,2.55,5.18,5,0.0,2,0,1,2.4,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0110:discrepancy-count;UCIA-0110:history;UCIA-0110:money-value;UCIA-0110:para-a;UCIA-0110:para-b;UCIA-0110:prior-screen;UCIA-0110:sector,development,uci-audit-v1,1.0.0
UCIA-0111,111,13,3.89,0.0,0.87,0.87,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0111:discrepancy-count;UCIA-0111:history;UCIA-0111:money-value;UCIA-0111:para-a;UCIA-0111:para-b;UCIA-0111:prior-screen;UCIA-0111:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0112,112,36,3.89,10.96,41.47,52.43,5,35.21,2,1,1,4.2,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0112:discrepancy-count;UCIA-0112:history;UCIA-0112:money-value;UCIA-0112:para-a;UCIA-0112:para-b;UCIA-0112:prior-screen;UCIA-0112:sector,development,uci-audit-v1,1.0.0
UCIA-0113,113,6,3.89,0.0,0.23,0.23,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0113:discrepancy-count;UCIA-0113:history;UCIA-0113:money-value;UCIA-0113:para-a;UCIA-0113:para-b;UCIA-0113:prior-screen;UCIA-0113:sector,development,uci-audit-v1,1.0.0
UCIA-0114,114,34,3.41,4.25,45.51,49.76,5,8.2,2,0,1,4.2,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0114:discrepancy-count;UCIA-0114:history;UCIA-0114:money-value;UCIA-0114:para-a;UCIA-0114:para-b;UCIA-0114:prior-screen;UCIA-0114:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0115,115,18,3.41,1.98,51.42,53.4,5,20.33,2,1,1,4.4,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,borderline,UCIA-0115:discrepancy-count;UCIA-0115:history;UCIA-0115:money-value;UCIA-0115:para-a;UCIA-0115:para-b;UCIA-0115:prior-screen;UCIA-0115:sector,development,uci-audit-v1,1.0.0
UCIA-0116,116,25,3.41,1.44,29.25,30.69,5,35.13,2,0,1,3.8,1,uci_audit_office_post_audit_finding,misstatement_value,borderline,UCIA-0116:discrepancy-count;UCIA-0116:history;UCIA-0116:money-value;UCIA-0116:para-a;UCIA-0116:para-b;UCIA-0116:prior-screen;UCIA-0116:sector,development,uci-audit-v1,1.0.0
UCIA-0117,117,39,3.41,1.52,37.33,38.85,5,63.7,2,0,1,4.2,1,uci_audit_office_post_audit_finding,misstatement_value,borderline,UCIA-0117:discrepancy-count;UCIA-0117:history;UCIA-0117:money-value;UCIA-0117:para-a;UCIA-0117:para-b;UCIA-0117:prior-screen;UCIA-0117:sector,development,uci-audit-v1,1.0.0
UCIA-0118,118,39,3.41,3.63,10.85,14.48,5,0.28,2,0,1,3.0,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0118:discrepancy-count;UCIA-0118:history;UCIA-0118:money-value;UCIA-0118:para-a;UCIA-0118:para-b;UCIA-0118:prior-screen;UCIA-0118:sector,development,uci-audit-v1,1.0.0
UCIA-0119,119,2,3.41,1.35,66.35,67.7,5,27.13,2,3,1,4.6,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,borderline,UCIA-0119:discrepancy-count;UCIA-0119:history;UCIA-0119:money-value;UCIA-0119:para-a;UCIA-0119:para-b;UCIA-0119:prior-screen;UCIA-0119:sector,development,uci-audit-v1,1.0.0
UCIA-0120,120,39,3.41,9.97,88.73,98.7,5,10.27,2,0,1,4.0,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0120:discrepancy-count;UCIA-0120:history;UCIA-0120:money-value;UCIA-0120:para-a;UCIA-0120:para-b;UCIA-0120:prior-screen;UCIA-0120:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0121,121,27,3.41,1.41,36.16,37.57,5,13.05,2,0,1,4.2,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,borderline,UCIA-0121:discrepancy-count;UCIA-0121:history;UCIA-0121:money-value;UCIA-0121:para-a;UCIA-0121:para-b;UCIA-0121:prior-screen;UCIA-0121:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0122,122,8,3.41,1.98,67.91,69.89,5,18.79,2,1,1,4.4,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,borderline,UCIA-0122:discrepancy-count;UCIA-0122:history;UCIA-0122:money-value;UCIA-0122:para-a;UCIA-0122:para-b;UCIA-0122:prior-screen;UCIA-0122:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0123,123,11,3.41,10.08,22.31,32.39,5,16.82,2,0,1,4.4,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0123:discrepancy-count;UCIA-0123:history;UCIA-0123:money-value;UCIA-0123:para-a;UCIA-0123:para-b;UCIA-0123:prior-screen;UCIA-0123:sector,development,uci-audit-v1,1.0.0
UCIA-0124,124,11,3.41,1.44,9.65,11.09,6,10.03,2,0,1,4.0,1,uci_audit_office_post_audit_finding,misstatement_value,borderline,UCIA-0124:discrepancy-count;UCIA-0124:history;UCIA-0124:money-value;UCIA-0124:para-a;UCIA-0124:para-b;UCIA-0124:prior-screen;UCIA-0124:sector,development,uci-audit-v1,1.0.0
UCIA-0125,125,12,3.41,25.4,51.74,77.14,5,12.67,6,2,1,4.8,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0125:discrepancy-count;UCIA-0125:history;UCIA-0125:money-value;UCIA-0125:para-a;UCIA-0125:para-b;UCIA-0125:prior-screen;UCIA-0125:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0126,126,12,3.41,3.21,72.07,75.28,5,13.79,6,1,1,4.6,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0126:discrepancy-count;UCIA-0126:history;UCIA-0126:money-value;UCIA-0126:para-a;UCIA-0126:para-b;UCIA-0126:prior-screen;UCIA-0126:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0127,127,9,3.41,12.28,20.62,32.9,5,10.16,2,1,1,4.2,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0127:discrepancy-count;UCIA-0127:history;UCIA-0127:money-value;UCIA-0127:para-a;UCIA-0127:para-b;UCIA-0127:prior-screen;UCIA-0127:sector,development,uci-audit-v1,1.0.0
UCIA-0128,128,9,3.41,6.93,70.26,77.19,5,9.73,2,0,1,3.8,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0128:discrepancy-count;UCIA-0128:history;UCIA-0128:money-value;UCIA-0128:para-a;UCIA-0128:para-b;UCIA-0128:prior-screen;UCIA-0128:sector,development,uci-audit-v1,1.0.0
UCIA-0129,129,16,3.41,3.34,37.59,40.93,5,26.95,2,0,1,4.0,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0129:discrepancy-count;UCIA-0129:history;UCIA-0129:money-value;UCIA-0129:para-a;UCIA-0129:para-b;UCIA-0129:prior-screen;UCIA-0129:sector,development,uci-audit-v1,1.0.0
UCIA-0130,130,13,3.41,15.66,74.53,90.19,5,29.07,2,0,1,4.0,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0130:discrepancy-count;UCIA-0130:history;UCIA-0130:money-value;UCIA-0130:para-a;UCIA-0130:para-b;UCIA-0130:prior-screen;UCIA-0130:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0131,131,13,3.41,2.92,5.24,8.16,5,9.76,2,0,1,3.2,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0131:discrepancy-count;UCIA-0131:history;UCIA-0131:money-value;UCIA-0131:para-a;UCIA-0131:para-b;UCIA-0131:prior-screen;UCIA-0131:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0132,132,37,3.41,0.83,28.06,28.89,5,13.31,2,0,1,3.6,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,borderline,UCIA-0132:discrepancy-count;UCIA-0132:history;UCIA-0132:money-value;UCIA-0132:para-a;UCIA-0132:para-b;UCIA-0132:prior-screen;UCIA-0132:sector,development,uci-audit-v1,1.0.0
UCIA-0133,133,13,3.41,1.97,30.25,32.22,5,0.68,2,0,1,3.4,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,borderline,UCIA-0133:discrepancy-count;UCIA-0133:history;UCIA-0133:money-value;UCIA-0133:para-a;UCIA-0133:para-b;UCIA-0133:prior-screen;UCIA-0133:sector,development,uci-audit-v1,1.0.0
UCIA-0134,134,5,3.41,10.0,47.9,57.9,5,7.7,2,0,1,3.8,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0134:discrepancy-count;UCIA-0134:history;UCIA-0134:money-value;UCIA-0134:para-a;UCIA-0134:para-b;UCIA-0134:prior-screen;UCIA-0134:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0135,135,35,3.41,13.06,45.42,58.48,5,10.4,2,0,1,4.0,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0135:discrepancy-count;UCIA-0135:history;UCIA-0135:money-value;UCIA-0135:para-a;UCIA-0135:para-b;UCIA-0135:prior-screen;UCIA-0135:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0136,136,38,3.41,1.35,33.25,34.6,5,20.62,2,0,1,4.2,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,borderline,UCIA-0136:discrepancy-count;UCIA-0136:history;UCIA-0136:money-value;UCIA-0136:para-a;UCIA-0136:para-b;UCIA-0136:prior-screen;UCIA-0136:sector,development,uci-audit-v1,1.0.0
UCIA-0137,137,4,3.41,4.13,16.74,20.87,5,44.02,2,0,1,4.0,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0137:discrepancy-count;UCIA-0137:history;UCIA-0137:money-value;UCIA-0137:para-a;UCIA-0137:para-b;UCIA-0137:prior-screen;UCIA-0137:sector,development,uci-audit-v1,1.0.0
UCIA-0138,138,31,3.41,12.62,80.06,92.68,5,43.53,4,0,1,4.6,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0138:discrepancy-count;UCIA-0138:history;UCIA-0138:money-value;UCIA-0138:para-a;UCIA-0138:para-b;UCIA-0138:prior-screen;UCIA-0138:sector,development,uci-audit-v1,1.0.0
UCIA-0139,139,31,3.41,16.36,41.1,57.46,5,12.03,4,0,1,4.2,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0139:discrepancy-count;UCIA-0139:history;UCIA-0139:money-value;UCIA-0139:para-a;UCIA-0139:para-b;UCIA-0139:prior-screen;UCIA-0139:sector,development,uci-audit-v1,1.0.0
UCIA-0140,140,16,3.41,12.68,41.0,53.68,5,11.88,2,0,1,4.4,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0140:discrepancy-count;UCIA-0140:history;UCIA-0140:money-value;UCIA-0140:para-a;UCIA-0140:para-b;UCIA-0140:prior-screen;UCIA-0140:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0141,141,16,3.41,11.73,85.87,97.6,5,6.96,2,1,1,4.0,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0141:discrepancy-count;UCIA-0141:history;UCIA-0141:money-value;UCIA-0141:para-a;UCIA-0141:para-b;UCIA-0141:prior-screen;UCIA-0141:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0142,142,22,3.41,5.15,44.67,49.82,5,21.07,2,0,1,4.4,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0142:discrepancy-count;UCIA-0142:history;UCIA-0142:money-value;UCIA-0142:para-a;UCIA-0142:para-b;UCIA-0142:prior-screen;UCIA-0142:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0143,143,7,3.41,6.61,55.62,62.23,5,57.16,2,0,1,4.2,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0143:discrepancy-count;UCIA-0143:history;UCIA-0143:money-value;UCIA-0143:para-a;UCIA-0143:para-b;UCIA-0143:prior-screen;UCIA-0143:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0144,144,8,3.41,8.03,94.43,102.46,5,10.65,2,2,1,4.8,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0144:discrepancy-count;UCIA-0144:history;UCIA-0144:money-value;UCIA-0144:para-a;UCIA-0144:para-b;UCIA-0144:prior-screen;UCIA-0144:sector,development,uci-audit-v1,1.0.0
UCIA-0145,145,8,3.41,1.21,34.03,35.24,5,5.36,2,0,1,3.6,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,borderline,UCIA-0145:discrepancy-count;UCIA-0145:history;UCIA-0145:money-value;UCIA-0145:para-a;UCIA-0145:para-b;UCIA-0145:prior-screen;UCIA-0145:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0146,146,19,3.41,1.64,46.21,47.85,5,2.45,2,0,1,3.4,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,borderline,UCIA-0146:discrepancy-count;UCIA-0146:history;UCIA-0146:money-value;UCIA-0146:para-a;UCIA-0146:para-b;UCIA-0146:prior-screen;UCIA-0146:sector,development,uci-audit-v1,1.0.0
UCIA-0147,147,19,3.41,1.21,43.84,45.05,5,31.61,2,0,1,4.2,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,borderline,UCIA-0147:discrepancy-count;UCIA-0147:history;UCIA-0147:money-value;UCIA-0147:para-a;UCIA-0147:para-b;UCIA-0147:prior-screen;UCIA-0147:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0148,148,29,3.41,1.1,87.71,88.81,5,34.32,2,0,1,4.2,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,borderline,UCIA-0148:discrepancy-count;UCIA-0148:history;UCIA-0148:money-value;UCIA-0148:para-a;UCIA-0148:para-b;UCIA-0148:prior-screen;UCIA-0148:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0149,149,29,3.41,4.17,24.37,28.54,5,4.24,2,0,1,3.6,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0149:discrepancy-count;UCIA-0149:history;UCIA-0149:money-value;UCIA-0149:para-a;UCIA-0149:para-b;UCIA-0149:prior-screen;UCIA-0149:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0150,150,20,3.41,1.08,32.71,33.79,5,8.38,2,0,1,3.6,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,borderline,UCIA-0150:discrepancy-count;UCIA-0150:history;UCIA-0150:money-value;UCIA-0150:para-a;UCIA-0150:para-b;UCIA-0150:prior-screen;UCIA-0150:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0151,151,29,3.41,12.29,25.74,38.03,5,22.1,2,0,1,4.2,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0151:discrepancy-count;UCIA-0151:history;UCIA-0151:money-value;UCIA-0151:para-a;UCIA-0151:para-b;UCIA-0151:prior-screen;UCIA-0151:sector,evaluation,uci-audit-v1,1.0.0
